experiment	component	configuration	scope	metric	value	n	truth_used_in_inference
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	all	same_cross_signal_aware_coverage_at_precision_0.90	0.8356673923104613	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	all	mean_truth_state_distance_rank	2.201269019580955	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	all	truth_state_geometrically_nearest_fraction	0.1887016689807276	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	all	posterior_top1_equals_geometrically_nearest_fraction	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	n_contacts	206057	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	callable_fraction	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_top1_accuracy	0.20466181687591298	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_random_tie_expected_accuracy	0.20466181687591298	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_accuracy_ci95_lower	0.20292532787223966	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_accuracy_ci95_upper	0.20640931747655555	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_log_loss	7.7027596559203815	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_brier	1.404951548280195	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_accuracy	0.9773946044055771	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_random_tie_expected_accuracy	0.9773946044055771	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_accuracy_ci95_lower	0.9767438552556297	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_accuracy_ci95_upper	0.9780275540386337	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_log_loss	0.48069614922851417	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_brier	0.043570118436580964	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	mean_entropy	0.2341735178070502	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_ece	0.6874036518551576	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_ece	0.021022901752896613	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	mean_exact_confidence	0.8920654687310706	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	mean_same_cross_confidence	0.9982551187623465	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	mean_signal_probability	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_coverage_at_precision_0.55	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_coverage_at_precision_0.60	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_coverage_at_precision_0.70	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_coverage_at_precision_0.80	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_coverage_at_precision_0.90	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_coverage_at_precision_0.55	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_coverage_at_precision_0.60	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_coverage_at_precision_0.70	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_coverage_at_precision_0.80	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_coverage_at_precision_0.90	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_signal_aware_coverage_at_precision_0.55	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_signal_aware_coverage_at_precision_0.60	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_signal_aware_coverage_at_precision_0.70	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_signal_aware_coverage_at_precision_0.80	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	exact_signal_aware_coverage_at_precision_0.90	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_signal_aware_coverage_at_precision_0.55	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_signal_aware_coverage_at_precision_0.60	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_signal_aware_coverage_at_precision_0.70	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_signal_aware_coverage_at_precision_0.80	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	same_cross_signal_aware_coverage_at_precision_0.90	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	mean_truth_state_distance_rank	1.8529290439053272	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	truth_state_geometrically_nearest_fraction	0.20466181687591298	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	cis	posterior_top1_equals_geometrically_nearest_fraction	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	n_contacts	143977	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	callable_fraction	1.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_top1_accuracy	0.16585982483313308	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_random_tie_expected_accuracy	0.16585982483313308	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_accuracy_ci95_lower	0.16394746037757468	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_accuracy_ci95_upper	0.16779001924037446	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_log_loss	18.718687729294256	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_brier	1.5926538769420815	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_accuracy	0.6621613174326455	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_random_tie_expected_accuracy	0.6621613174326455	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_accuracy_ci95_lower	0.6597139372362806	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_accuracy_ci95_upper	0.6646000445885514	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_log_loss	3.868510528859612	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_brier	0.6291712270560011	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	mean_entropy	0.1231290607315073	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_ece	0.7826262968789801	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_ece	0.30315288225737164	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	mean_exact_confidence	0.9484861217121131	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	mean_same_cross_confidence	0.9653141996900171	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	mean_signal_probability	1.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_coverage_at_precision_0.55	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_coverage_at_precision_0.60	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_coverage_at_precision_0.70	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_coverage_at_precision_0.80	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_coverage_at_precision_0.90	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_coverage_at_precision_0.55	1.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_coverage_at_precision_0.60	1.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_coverage_at_precision_0.70	0.7579682866013322	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_coverage_at_precision_0.80	0.34518707849170355	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_coverage_at_precision_0.90	0.18545323211346257	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_signal_aware_coverage_at_precision_0.55	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_signal_aware_coverage_at_precision_0.60	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_signal_aware_coverage_at_precision_0.70	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_signal_aware_coverage_at_precision_0.80	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	exact_signal_aware_coverage_at_precision_0.90	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_signal_aware_coverage_at_precision_0.55	1.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_signal_aware_coverage_at_precision_0.60	1.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_signal_aware_coverage_at_precision_0.70	0.7579682866013322	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_signal_aware_coverage_at_precision_0.80	0.34518707849170355	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	same_cross_signal_aware_coverage_at_precision_0.90	0.18517540996131326	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	mean_truth_state_distance_rank	2.699806219048876	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	truth_state_geometrically_nearest_fraction	0.16585982483313308	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_dist2	trans	posterior_top1_equals_geometrically_nearest_fraction	1.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	n_contacts	350034	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	callable_fraction	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_top1_accuracy	0.1887016689807276	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_random_tie_expected_accuracy	0.1887016689807276	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_accuracy_ci95_lower	0.18740889053197476	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_accuracy_ci95_upper	0.190001280060573	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_log_loss	1.90706507035265	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_brier	1.0926192268847517	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_accuracy	0.8474376774827588	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_random_tie_expected_accuracy	0.8474376774827588	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_accuracy_ci95_lower	0.8462427038825421	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_accuracy_ci95_upper	0.8486250252358657	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_log_loss	0.29431534457923614	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_brier	0.19157181918411076	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	mean_entropy	0.7487303850186343	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_ece	0.4981562363708486	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_ece	0.0287437220122978	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	mean_exact_confidence	0.6868579053515762	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	mean_same_cross_confidence	0.8696598136606857	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	mean_signal_probability	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_coverage_at_precision_0.55	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_coverage_at_precision_0.60	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_coverage_at_precision_0.70	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_coverage_at_precision_0.80	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_coverage_at_precision_0.90	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_coverage_at_precision_0.55	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_coverage_at_precision_0.60	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_coverage_at_precision_0.70	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_coverage_at_precision_0.80	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_coverage_at_precision_0.90	0.8621448202174646	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_signal_aware_coverage_at_precision_0.55	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_signal_aware_coverage_at_precision_0.60	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_signal_aware_coverage_at_precision_0.70	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_signal_aware_coverage_at_precision_0.80	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	exact_signal_aware_coverage_at_precision_0.90	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_signal_aware_coverage_at_precision_0.55	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_signal_aware_coverage_at_precision_0.60	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_signal_aware_coverage_at_precision_0.70	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_signal_aware_coverage_at_precision_0.80	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	same_cross_signal_aware_coverage_at_precision_0.90	0.8621448202174646	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	mean_truth_state_distance_rank	2.201269019580955	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	truth_state_geometrically_nearest_fraction	0.1887016689807276	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	all	posterior_top1_equals_geometrically_nearest_fraction	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	cis	n_contacts	206057	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	cis	callable_fraction	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	cis	exact_top1_accuracy	0.20466181687591298	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_logdist2	cis	exact_random_tie_expected_accuracy	0.20466181687591298	206057	ORACLE_COORDINATES
